"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        5600,       -4.80982969,      -2.791670515,      -3.181553191,      -3.792089895,    -0.03480209509
          0,           0,        5601,      -4.809991811,      -2.791433762,      -3.185459356,      -3.787298041,    -0.02909730316
          0,           0,        5602,      -4.810330854,      -2.791336035,      -3.189300273,      -3.782278347,    -0.02316871249
          0,           0,        5603,      -4.810842897,      -2.791378477,      -3.193094127,      -3.777101977,    -0.01710217505
          0,           0,        5604,       -4.81152173,      -2.791560712,      -3.196865988,      -3.771900892,    -0.01102248225
          0,           0,        5605,      -4.812362626,       -2.79188169,      -3.200628311,         -3.766697,   -0.004949399514
          0,           0,        5606,      -4.813361921,      -2.792340901,      -3.204394808,      -3.761504284,    0.001102739853
          0,           0,        5607,      -4.814514167,      -2.792936236,      -3.208181792,      -3.756335479,    0.007121218619
          0,           0,        5608,      -4.815813147,       -2.79366473,      -3.212007062,      -3.751279338,     0.01302229125
          0,           0,        5609,      -4.817252285,      -2.794523108,      -3.215885568,      -3.746033203,     0.01909335504
          0,           0,        5610,      -4.818816675,      -2.795500057,      -3.219832512,      -3.740789414,     0.02515913564
          0,           0,        5611,      -4.820504366,      -2.796593435,      -3.223863308,       -3.73491942,     0.03162789794
          0,           0,        5612,      -4.822308385,      -2.797800435,      -3.227993282,      -3.729327658,     0.03791069164
          0,           0,        5613,      -4.824223094,      -2.799116507,       -3.23223277,      -3.723922121,     0.04408854123
          0,           0,        5614,      -4.826242685,       -2.80053621,      -3.236594909,      -3.718316138,     0.05048962001
          0,           0,        5615,      -4.828370072,      -2.802054282,      -3.241091868,       -3.71327847,     0.05648873736
          0,           0,        5616,      -4.830597913,      -2.803667819,      -3.245732433,      -3.708600803,     0.06213677572
          0,           0,        5617,      -4.832910492,      -2.805370387,      -3.250528221,      -3.703780535,     0.06782631969
          0,           0,        5618,      -4.835298013,      -2.807150972,       -3.25549448,      -3.700488233,     0.07187257784
          0,           0,        5619,      -4.837756238,      -2.809003231,      -3.260610249,      -3.694886841,     0.07810300877
          0,           0,        5620,       -4.84028148,      -2.810921279,      -3.265879105,      -3.689040793,     0.08464416874
          0,           0,        5621,      -4.842868693,      -2.812898258,      -3.271309948,      -3.683308338,     0.09108326052
          0,           0,        5622,      -4.845511901,      -2.814927118,      -3.276901577,      -3.677617888,     0.09747127092
          0,           0,        5623,      -4.848204843,      -2.817001562,      -3.282648831,      -3.671873046,      0.1038857941
          0,           0,        5624,      -4.850945544,       -2.81911889,      -3.288547302,      -3.665947657,       0.110461137
          0,           0,        5625,      -4.853729149,      -2.821271622,      -3.294579531,      -3.659945654,      0.1171086594
          0,           0,        5626,      -4.856550901,      -2.823452706,      -3.300731874,      -3.653811526,      0.1238732289
          0,           0,        5627,      -4.859407196,      -2.825657189,      -3.306988784,      -3.647548082,      0.1307526504
          0,           0,        5628,      -4.862295061,       -2.82788054,       -3.31333208,      -3.641168664,      0.1377371863
          0,           0,        5629,      -4.865212118,      -2.830118182,      -3.319742411,      -3.634688888,      0.1448160915
          0,           0,        5630,      -4.868156093,      -2.832365799,       -3.32619999,      -3.628207358,      0.1519154849
          0,           0,        5631,      -4.871124479,      -2.834620064,      -3.332686839,      -3.621438683,      0.1592852734
          0,           0,        5632,      -4.874113166,      -2.836874186,      -3.339205352,      -3.614675373,      0.1666707192
          0,           0,        5633,      -4.877123155,      -2.839124862,      -3.345711942,      -3.608180331,      0.1738752562
          0,           0,        5634,      -4.880151242,      -2.841373251,      -3.352185424,      -3.606584332,      0.1756714126
          0,           0,        5635,      -4.883195433,      -2.843622894,      -3.358615442,      -3.602454749,       0.179723258
          0,           0,        5636,      -4.886256507,       -2.84586886,      -3.364984428,      -3.597452053,      0.1849512439
          0,           0,        5637,      -4.889336287,      -2.848112488,      -3.371297658,      -3.592107577,      0.1906161982
          0,           0,        5638,      -4.892438517,      -2.850340417,      -3.377532075,      -3.592821373,      0.1901294422
          0,           0,        5639,      -4.895550235,      -2.852547881,      -3.383668736,      -3.588498719,      0.1944925117
          0,           0,        5640,      -4.898664594,      -2.854733613,      -3.389685741,      -3.583136605,      0.2000166627
          0,           0,        5641,       -4.90178001,      -2.856895236,      -3.395562518,      -3.578311732,      0.2050777783
          0,           0,        5642,      -4.904895748,      -2.859030213,      -3.401277692,      -3.572210371,      0.2113661401
          0,           0,        5643,       -4.90801867,      -2.861138983,      -3.406803557,      -3.565937049,      0.2178506562
          0,           0,        5644,      -4.911140056,      -2.863216211,      -3.412135792,      -3.559600876,      0.2244056506
          0,           0,        5645,      -4.914255161,      -2.865258859,      -3.417266108,      -3.553225048,       0.231000692
          0,           0,        5646,      -4.917360807,      -2.867263877,      -3.422183543,      -3.546878546,      0.2375716701
          0,           0,        5647,      -4.920453702,      -2.869228071,      -3.426878419,      -3.540587758,      0.2440921505
          0,           0,        5648,      -4.923531322,       -2.87114922,      -3.431342028,      -3.534294105,       0.250607013
          0,           0,        5649,       -4.92660289,        -2.8730271,      -3.435571239,      -3.527979929,      0.2571308153
          0,           0,        5650,      -4.929654052,      -2.874854332,      -3.439552292,       -3.52179628,      0.2635372199
          0,           0,        5651,      -4.932679209,      -2.876626788,      -3.443280736,      -3.515842963,        0.26973651
          0,           0,        5652,      -4.935674002,      -2.878343314,      -3.446745539,      -3.510021175,      0.2758177091
          0,           0,        5653,      -4.938640328,      -2.880002752,      -3.449954531,      -3.504167324,      0.2819247988
          0,           0,        5654,      -4.941571457,      -2.881599842,      -3.452895852,       -3.49839159,      0.2879634658
          0,           0,        5655,      -4.944460892,      -2.883129505,      -3.455553409,      -3.492743543,      0.2938911735
          0,           0,        5656,      -4.947303794,      -2.884588968,      -3.457919266,       -3.48725477,      0.2996824636
          0,           0,        5657,      -4.950095127,      -2.885974871,      -3.459980436,      -3.481953663,       0.305315242
          0,           0,        5658,      -4.952830015,      -2.887283154,      -3.461719575,      -3.479082825,      0.3079986055
          0,           0,        5659,      -4.955503756,       -2.88851058,      -3.463145028,      -3.474280291,      0.3124410596
          0,           0,        5660,      -4.958108352,      -2.889655773,      -3.464290677,      -3.469822341,      0.3167321654
          0,           0,        5661,      -4.960635275,      -2.890719259,      -3.465152329,      -3.464715414,      0.3219660093
          0,           0,        5662,      -4.963096522,      -2.891694326,      -3.465649811,       -3.46018108,      0.3267145981
          0,           0,        5663,       -4.96549911,      -2.892582332,      -3.465773871,      -3.456655435,      0.3298841947
          0,           0,        5664,      -4.967826411,      -2.893393524,      -3.465669043,      -3.451844469,      0.3348589564
          0,           0,        5665,      -4.970066086,      -2.894130816,      -3.465361643,      -3.447981213,      0.3391552372
          0,           0,        5666,       -4.97221348,      -2.894792723,       -3.46483896,      -3.444500003,      0.3430506434
          0,           0,        5667,      -4.974266613,      -2.895376756,      -3.464090614,      -3.441015736,      0.3468611636
          0,           0,        5668,      -4.976223697,        -2.8958826,      -3.463108369,      -3.437543407,      0.3506128733
          0,           0,        5669,      -4.978083264,      -2.896308199,      -3.461887554,      -3.434206051,      0.3542213667
          0,           0,        5670,      -4.979843646,      -2.896652986,      -3.460428512,      -3.430917939,      0.3577600061
          0,           0,        5671,      -4.981503564,      -2.896918014,      -3.458733904,      -3.427729133,      0.3611952281
          0,           0,        5672,      -4.983061605,       -2.89710491,      -3.456806978,      -3.424652175,      0.3645187023
          0,           0,        5673,      -4.984517794,      -2.897216053,      -3.454652661,      -3.421689067,      0.3677292605
          0,           0,        5674,      -4.985872656,      -2.897254722,      -3.452281486,      -3.418838045,      0.3708286912
          0,           0,        5675,      -4.987127309,      -2.897224804,      -3.449707597,      -3.416093609,      0.3738221479
          0,           0,        5676,      -4.988284039,      -2.897130651,      -3.446942877,      -3.413511811,      0.3766634286
          0,           0,        5677,      -4.989345755,      -2.896977012,      -3.444000921,      -3.411277734,      0.3791703342
          0,           0,        5678,      -4.990316846,      -2.896769238,      -3.440894888,      -3.409668499,      0.3810722484
          0,           0,        5679,      -4.991202635,      -2.896513683,      -3.437640753,      -3.407342586,      0.3836098693
          0,           0,        5680,      -4.992005899,      -2.896216464,      -3.434249947,      -3.404680404,      0.3864725894
          0,           0,        5681,       -4.99271795,      -2.895874553,       -3.43074295,      -3.402063932,      0.3892970527
          0,           0,        5682,      -4.993345353,      -2.895495062,      -3.427111575,      -3.399537959,        0.39204338
          0,           0,        5683,      -4.993905295,      -2.895087071,      -3.423380863,      -3.397176316,      0.3946447688
          0,           0,        5684,       -4.99440497,      -2.894658479,       -3.41959514,      -3.394843178,      0.3972106819
          0,           0,        5685,      -4.994855215,      -2.894218807,      -3.415763185,      -3.392564487,      0.3997216794
          0,           0,        5686,       -4.99526486,      -2.893777402,      -3.411891751,      -3.390427512,      0.4021037431
          0,           0,        5687,      -4.995634759,      -2.893351603,      -3.408002447,      -3.388391317,      0.4043918832
          0,           0,        5688,      -4.995980429,      -2.892939634,      -3.404112769,      -3.386502116,      0.4065479396
          0,           0,        5689,      -4.996303431,      -2.892548877,      -3.400236805,      -3.385075028,      0.4082924675
          0,           0,        5690,       -4.99661331,      -2.892188463,      -3.396380763,      -3.387171436,      0.4068623982
          0,           0,        5691,      -4.996925244,      -2.891866406,      -3.392545099,       -3.38719636,      0.4072326529
          0,           0,        5692,      -4.997254021,      -2.891583791,      -3.388662337,      -3.386508527,      0.4082559681
          0,           0,        5693,      -4.997629827,       -2.89135773,      -3.384658814,      -3.385751821,      0.4093198515
          0,           0,        5694,       -4.99803643,       -2.89120405,      -3.380781786,      -3.384612672,      0.4107431963
          0,           0,        5695,      -4.998478171,      -2.891130475,      -3.377033158,      -3.383486276,      0.4121558075
          0,           0,        5696,      -4.998956968,      -2.891142027,      -3.373428545,      -3.382447953,      0.4134860052
          0,           0,        5697,      -4.999473619,      -2.891241999,      -3.369973752,      -3.381493991,      0.4147366157
          0,           0,        5698,      -5.000034367,       -2.89143602,      -3.366661899,      -3.380601393,      0.4159254829
          0,           0,        5699,      -5.000646715,      -2.891730204,      -3.363474417,      -3.379831225,      0.4170081771
          0,           0,        5700,      -5.001316735,      -2.892130237,      -3.360416185,       -3.37914688,      0.4180122748
          0,           0,        5701,      -5.002050596,       -2.89264166,      -3.357496978,      -3.378539793,      0.4189447214
          0,           0,        5702,      -5.002855268,      -2.893270078,      -3.354714284,      -3.378006157,      0.4198087157
          0,           0,        5703,      -5.003737763,      -2.894020821,      -3.352064247,      -3.377545616,      0.4206045116
          0,           0,        5704,      -5.004705153,      -2.894899268,       -3.34954496,      -3.377155768,      0.4213342772
          0,           0,        5705,       -5.00576416,      -2.895910136,      -3.347157318,      -3.376834657,      0.4219995765
          0,           0,        5706,      -5.006921216,      -2.897058186,      -3.344903121,      -3.376586724,      0.4225959865
          0,           0,        5707,      -5.008182721,       -2.89834815,      -3.342783844,      -3.376352473,      0.4231732087
          0,           0,        5708,       -5.00955494,      -2.899784526,      -3.340801164,      -3.376207981,      0.4236704803
          0,           0,        5709,      -5.011043927,      -2.901371594,      -3.338956886,      -3.376142362,      0.4240950705
          0,           0,        5710,      -5.012655475,      -2.903112416,      -3.337253415,      -3.376146304,      0.4244547169
          0,           0,        5711,      -5.014400304,      -2.905010305,       -3.33565966,      -3.376255085,      0.4247186618
          0,           0,        5712,      -5.016298471,        -2.9070771,      -3.334104947,      -3.376843437,      0.4245037237
          0,           0,        5713,      -5.018352064,      -2.909313552,       -3.33271459,      -3.377435625,       0.424280319
          0,           0,        5714,      -5.020559645,      -2.911724732,      -3.331472974,      -3.377971244,       0.424115096
          0,           0,        5715,      -5.022919522,      -2.914311273,      -3.330427911,      -3.378075322,      0.4243445049
          0,           0,        5716,      -5.025433915,       -2.91707137,      -3.329579799,       -3.37805702,      0.4246911145
          0,           0,        5717,      -5.028132217,      -2.920017641,      -3.328768019,       -3.37813357,      0.4249591896
          0,           0,        5718,      -5.031011913,      -2.923164465,      -3.328072414,      -3.378273452,      0.4251724634
          0,           0,        5719,      -5.034055238,      -2.926498544,      -3.327601147,      -3.378648236,      0.4252284434
          0,           0,        5720,      -5.037279776,      -2.930026672,      -3.327183785,      -3.378213215,      0.4260407743
          0,           0,        5721,      -5.040683401,      -2.933748572,      -3.326882673,      -3.378221501,      0.4264531425
          0,           0,        5722,      -5.044257729,      -2.937662307,      -3.326750957,      -3.378783898,      0.4263609039
          0,           0,        5723,      -5.047997114,      -2.941767453,      -3.326787439,      -3.379443131,      0.4261629006
          0,           0,        5724,      -5.051904384,      -2.946067697,      -3.326979017,      -3.380227562,      0.4258500666
          0,           0,        5725,      -5.055977509,       -2.95056305,      -3.327335848,      -3.381296015,      0.4252896552
          0,           0,        5726,      -5.060217998,      -2.955253259,      -3.327862186,      -3.382332506,      0.4247686176
          0,           0,        5727,      -5.064635258,      -2.960142201,       -3.32854029,      -3.383258197,      0.4243555886
          0,           0,        5728,      -5.069230265,      -2.965230058,       -3.32938044,      -3.389297923,      0.4188122539
          0,           0,        5729,      -5.074005351,      -2.970515658,       -3.33039362,      -3.392796268,      0.4154937613
          0,           0,        5730,      -5.078963499,       -2.97599977,      -3.331565549,       -3.39492967,      0.4135932501
          0,           0,        5731,      -5.084106684,      -2.981685169,      -3.332898089,      -3.396541341,      0.4122781192
          0,           0,        5732,      -5.089437183,       -2.98757493,      -3.334404194,      -3.401634879,      0.4076940974
          0,           0,        5733,      -5.094958708,      -2.993672279,      -3.336083084,      -3.403061401,      0.4065456942
          0,           0,        5734,      -5.100674361,      -2.999980093,      -3.337930013,       -3.40420079,      0.4057810686
          0,           0,        5735,      -5.106586022,      -3.006500647,      -3.339939122,      -3.405190052,      0.4052046981
          0,           0,        5736,      -5.112694711,      -3.013235131,      -3.342102773,      -3.408434667,      0.4024961549
          0,           0,        5737,      -5.119000932,      -3.020176285,      -3.344414748,      -3.408378616,      0.4030445587
          0,           0,        5738,      -5.125515715,      -3.027324445,      -3.346780873,      -3.407482521,        0.40444981
          0,           0,        5739,      -5.132244092,      -3.034692936,      -3.349178464,      -3.407013424,      0.4053731594
          0,           0,        5740,      -5.139163308,      -3.042276941,      -3.351699107,      -3.406968527,      0.4058266229
          0,           0,        5741,      -5.146250133,      -3.050072326,      -3.354367347,      -3.407168885,      0.4060042364
          0,           0,        5742,      -5.153530177,      -3.058080862,      -3.357192358,      -3.407490977,      0.4060449098
          0,           0,        5743,      -5.161008842,      -3.066301173,      -3.360162494,       -3.40785993,      0.4060331561
          0,           0,        5744,      -5.168679464,      -3.074728723,       -3.36325969,      -3.408292772,       0.406039103
          0,           0,        5745,       -5.17653415,      -3.083359062,      -3.366470675,      -3.408714448,      0.4060493369
          0,           0,        5746,      -5.184566509,      -3.092187435,      -3.369785747,      -3.409049293,      0.4060849378
          0,           0,        5747,      -5.192772533,      -3.101207749,       -3.37319464,      -3.409306503,      0.4061757839
          0,           0,        5748,      -5.201146211,      -3.110412011,      -3.376688736,       -3.40949114,      0.4063277699
          0,           0,        5749,      -5.209680003,      -3.119792319,      -3.380261005,      -3.409603416,      0.4065422036
          0,           0,        5750,      -5.218366927,      -3.129341835,      -3.383902963,      -3.409620117,      0.4068369617
          0,           0,        5751,      -5.227201209,       -3.13905051,      -3.387600205,       -3.40948684,      0.4072638429
          0,           0,        5752,      -5.236179415,      -3.148896785,       -3.39134498,      -3.411983169,        0.40520073
          0,           0,        5753,      -5.245285164,      -3.158865888,      -3.395127831,      -3.415323666,      0.4023055813
          0,           0,        5754,      -5.254502148,      -3.168945996,      -3.398930728,      -3.416060806,      0.4018539676
          0,           0,        5755,      -5.263817823,      -3.179116454,      -3.402741886,       -3.41638128,      0.4018042888
          0,           0,        5756,      -5.273226391,      -3.189342596,      -3.406531304,      -3.416704785,      0.4017194404
          0,           0,        5757,      -5.282701275,      -3.199606421,      -3.410195391,      -3.417463197,      0.4011854939
          0,           0,        5758,      -5.292216746,      -3.209893192,      -3.413775836,      -3.418117251,      0.4007352248
          0,           0,        5759,      -5.301739416,      -3.220162099,      -3.417339533,      -3.418691727,      0.4003427236
          0,           0,        5760,      -5.311235863,      -3.230374756,      -3.420878792,      -3.419184882,      0.4000065752
          0,           0,        5761,      -5.320671921,      -3.240488635,      -3.424382289,      -3.419574073,      0.3997395067
          0,           0,        5762,      -5.330010345,      -3.250471603,      -3.427817301,      -3.419928127,      0.3994907587
          0,           0,        5763,      -5.339219146,      -3.260223984,      -3.431170383,      -3.420150111,      0.3993329512
          0,           0,        5764,      -5.348248238,      -3.269680062,      -3.434433815,      -3.420280191,      0.3992487798
          0,           0,        5765,      -5.357059799,      -3.278809862,       -3.43761542,      -3.420331058,      0.3992219419
          0,           0,        5766,      -5.365610007,      -3.287570476,      -3.440694065,      -3.420305504,      0.3992482524
          0,           0,        5767,      -5.373850508,      -3.295895635,      -3.443657994,      -3.420204243,      0.3993265814
          0,           0,        5768,      -5.381729089,      -3.303711396,      -3.446491478,      -3.420034364,      0.3994505585
          0,           0,        5769,      -5.389190788,      -3.310947599,      -3.449172162,      -3.419803645,      0.3996133745
          0,           0,        5770,      -5.396178129,      -3.317536155,      -3.451678499,      -3.419519309,      0.3998088315
          0,           0,        5771,      -5.402632248,      -3.323410163,      -3.453993057,      -3.419233074,      0.3999886898
          0,           0,        5772,      -5.408494779,      -3.328506679,           -3.4561,      -3.418845329,      0.4002441026
          0,           0,        5773,      -5.413713616,      -3.332764494,       -3.45798419,      -3.418272969,      0.4006501819
          0,           0,        5774,      -5.418240194,      -3.336112671,      -3.459622705,      -3.415739371,      0.4027820712
          0,           0,        5775,      -5.422004526,      -3.338518536,      -3.460977791,       -3.41440891,      0.4038624065
          0,           0,        5776,       -5.42496111,       -3.33998137,      -3.462043504,      -3.413846933,      0.4042299928
          0,           0,        5777,      -5.427096406,      -3.340488368,      -3.462842802,      -3.415428658,       0.402473728
          0,           0,        5778,      -5.428394054,       -3.34002464,      -3.463345845,      -3.415175155,      0.4024925741
          0,           0,        5779,      -5.428839747,      -3.338610168,      -3.463594031,      -3.414635311,      0.4028208692
          0,           0,        5780,      -5.428445054,      -3.336287933,      -3.463593846,       -3.41617376,      0.4013594018
          0,           0,        5781,      -5.427232736,       -3.33311578,      -3.463333922,       -3.40814045,      0.4085817864
          0,           0,        5782,      -5.425225876,      -3.329147833,      -3.462808403,      -3.404980362,      0.4113564621
          0,           0,        5783,      -5.422454929,      -3.324347773,      -3.462012119,      -3.403851472,        0.41221221
          0,           0,        5784,      -5.419009521,      -3.318812757,       -3.46067073,      -3.403051317,       0.412738182
          0,           0,        5785,      -5.414888514,      -3.312636507,      -3.458903512,      -3.402311834,      0.4132059893
          0,           0,        5786,      -5.410099401,      -3.305928425,      -3.457063383,      -3.401562263,      0.4136840931
          0,           0,        5787,      -5.404726946,      -3.298764167,      -3.455112286,      -3.405953198,      0.4091138667
          0,           0,        5788,      -5.398824608,      -3.291203882,      -3.452972828,      -3.409325608,      0.4051299625
          0,           0,        5789,      -5.392438123,      -3.283276042,      -3.450649468,      -3.410480922,       0.402966108
          0,           0,        5790,      -5.385631103,      -3.275012641,      -3.448156856,      -3.410483104,      0.4016825613
          0,           0,        5791,      -5.378446286,      -3.266487263,      -3.445489905,      -3.409559531,      0.4013396898
          0,           0,        5792,      -5.370931805,      -3.257759721,      -3.442639423,      -3.408636975,      0.4012959597
          0,           0,        5793,      -5.363132164,      -3.248939551,       -3.43963006,      -3.407642752,      0.4015431146
          0,           0,        5794,      -5.355073707,      -3.239940678,      -3.436417986,       -3.40665021,      0.4020260172
          0,           0,        5795,      -5.346814263,      -3.230864674,      -3.433005608,      -3.406370662,      0.4020162966
          0,           0,        5796,      -5.338397918,      -3.221762243,      -3.429396986,      -3.409452677,      0.3991525766
          0,           0,        5797,      -5.329859479,      -3.212667958,      -3.425605559,      -3.410295719,      0.3990189837
          0,           0,        5798,      -5.321235801,      -3.203598683,      -3.421642741,      -3.410796959,      0.3982566406
          0,           0,        5799,      -5.312562173,      -3.194536482,      -3.417523527,      -3.410733363,      0.3976240265
          0,           0,        5800,      -5.303863902,      -3.185520343,       -3.41324698,      -3.409919899,      0.3977882126
          0,           0,        5801,       -5.29515952,      -3.176581681,      -3.408828761,      -3.408777397,       0.398496778
          0,           0,        5802,      -5.286472757,      -3.167749502,      -3.404280743,      -3.407621163,      0.3993968568
          0,           0,        5803,      -5.277821882,      -3.159058066,      -3.399630865,      -3.406634248,      0.4002259127
          0,           0,        5804,      -5.269225826,      -3.150514948,      -3.394905178,      -3.405127661,      0.4014790778
          0,           0,        5805,      -5.260698368,        -3.1421198,      -3.390120706,      -3.400944572,      0.4048113647
          0,           0,        5806,      -5.252252748,      -3.133876908,      -3.385294527,       -3.39945126,      0.4059426377
          0,           0,        5807,      -5.243900495,      -3.125792121,      -3.380443429,      -3.399057508,      0.4061305743
          0,           0,        5808,      -5.235651265,      -3.117868687,       -3.37558253,      -3.399175491,      0.4058635267
          0,           0,        5809,      -5.227512041,      -3.110107459,      -3.370724491,      -3.399587034,      0.4053357262
          0,           0,        5810,      -5.219483499,      -3.102509325,      -3.365882784,      -3.400106452,      0.4047176093
          0,           0,        5811,      -5.211571734,      -3.095075042,      -3.361066012,      -3.400676584,      0.4040596156
          0,           0,        5812,      -5.203780925,      -3.087803993,       -3.35628169,       -3.39676017,        0.40859042
          0,           0,        5813,      -5.196114026,      -3.080695561,      -3.351532796,      -3.393417758,      0.4120842919
          0,           0,        5814,       -5.18857059,      -3.073742605,       -3.34682664,      -3.392885063,       0.412507633
          0,           0,        5815,      -5.181150939,      -3.066942126,       -3.34217118,      -3.392575063,      0.4126770109
          0,           0,        5816,      -5.173855405,      -3.060294949,      -3.337572391,      -3.392439618,      0.4127400634
          0,           0,        5817,      -5.166683821,      -3.053802296,      -3.333035386,       -3.39273434,      0.4124361049
          0,           0,        5818,      -5.159635753,      -3.047464657,      -3.328564747,      -3.393968509,      0.4112905699
          0,           0,        5819,      -5.152712557,      -3.041289963,      -3.324163031,      -3.394996421,      0.4103423466
          0,           0,        5820,      -5.145913233,      -3.035269205,      -3.319834528,      -3.395898793,      0.4095347068
          0,           0,        5821,      -5.139233356,      -3.029395058,      -3.315583523,      -3.396750497,      0.4087995718
          0,           0,        5822,      -5.132671355,      -3.023665043,      -3.311412609,      -3.397796101,      0.4078726014
          0,           0,        5823,       -5.12622674,      -3.018078286,      -3.307323994,      -3.398675747,      0.4071356962
          0,           0,        5824,      -5.119896645,      -3.012632782,      -3.303318408,      -3.399155197,      0.4068582363
          0,           0,        5825,      -5.113677725,      -3.007326044,      -3.299396833,      -3.399500695,      0.4067487491
          0,           0,        5826,      -5.107565886,      -3.002155819,      -3.295567221,      -3.399828168,      0.4067109345
          0,           0,        5827,      -5.101563489,       -2.99712068,      -3.291846434,      -3.400058077,      0.4068173665
          0,           0,        5828,      -5.095676234,      -2.992224697,      -3.288204149,      -3.400153536,      0.4071032911
          0,           0,        5829,      -5.089905628,      -2.987464363,       -3.28464386,      -3.400101569,      0.4075819469
          0,           0,        5830,      -5.084251563,      -2.982836095,      -3.281164348,      -3.399897021,      0.4082591572
          0,           0,        5831,      -5.078713323,      -2.978354518,      -3.277744512,      -3.399455605,      0.4092151225
          0,           0,        5832,      -5.073263241,      -2.973993304,      -3.274403817,      -3.398826588,      0.4104035987
          0,           0,        5833,      -5.067908189,      -2.969751739,      -3.271135901,      -3.397496665,       0.412419324
          0,           0,        5834,      -5.062661729,      -2.965634952,      -3.267900988,      -3.385205737,      0.4253399642
          0,           0,        5835,      -5.057538813,      -2.961647328,      -3.264687088,      -3.381005488,      0.4301813404
          0,           0,        5836,      -5.052550106,      -2.957792303,      -3.261514068,      -3.378615672,      0.4331999436
          0,           0,        5837,      -5.047699527,      -2.954070963,       -3.25843663,       -3.37680643,      0.4357104575
          0,           0,        5838,      -5.042986775,      -2.950486422,      -3.255467097,      -3.375104152,      0.4381806963
          0,           0,        5839,      -5.038408258,      -2.947043203,       -3.25257499,      -3.373994679,      0.4401587077
          0,           0,        5840,      -5.033961326,      -2.943743525,      -3.249760165,      -3.372840912,      0.4422284825
          0,           0,        5841,      -5.029642997,       -2.94058949,      -3.247031459,      -3.371343002,      0.4446844528
          0,           0,        5842,      -5.025450269,      -2.937574923,      -3.244398535,      -3.369781685,      0.4472594534
          0,           0,        5843,      -5.021378793,      -2.934694705,      -3.241867302,      -3.368136892,      0.4499664012
          0,           0,        5844,      -5.017427846,      -2.931947715,      -3.239442307,      -3.366398532,      0.4528110287
          0,           0,        5845,      -5.013597981,       -2.92933374,      -3.237127247,      -3.364570359,      0.4557869597
          0,           0,        5846,        -5.0098894,      -2.926852129,      -3.234925074,      -3.362671499,      0.4588623713
          0,           0,        5847,      -5.006302233,      -2.924504483,      -3.232838204,      -3.360700304,      0.4620462051
          0,           0,        5848,      -5.002840782,      -2.922290028,      -3.230931517,      -3.358717958,      0.4652961606
          0,           0,        5849,       -4.99950049,       -2.92020436,      -3.229186298,      -3.356730081,      0.4685883708
          0,           0,        5850,      -4.996279585,      -2.918244678,      -3.227535973,      -3.354671223,      0.4719820167
          0,           0,        5851,      -4.993193412,      -2.916421596,      -3.225975223,      -3.352583471,      0.4754326016
          0,           0,        5852,      -4.990246941,      -2.914734448,      -3.224534964,      -3.350516128,      0.4788975899
          0,           0,        5853,      -4.987439213,      -2.913179012,      -3.223220574,      -3.348376489,      0.4824444361
          0,           0,        5854,      -4.984766282,      -2.911756225,      -3.222036443,      -3.346153394,      0.4860978992
          0,           0,        5855,      -4.982224993,       -2.91046568,      -3.220981246,      -3.343991033,      0.4897062078
          0,           0,        5856,      -4.979815856,      -2.909306352,      -3.220060512,       -3.34175136,      0.4934142969
          0,           0,        5857,      -4.977538619,      -2.908278923,      -3.219263665,      -3.339641779,      0.4970269424
          0,           0,        5858,      -4.975393901,      -2.907384362,      -3.218582177,      -3.338668366,      0.4995174127
          0,           0,        5859,      -4.973383277,      -2.906623997,      -3.218011641,      -3.338484049,      0.5013852008
          0,           0,        5860,        -4.9715102,      -2.906004238,      -3.217549336,      -3.337669233,      0.5038757309
          0,           0,        5861,      -4.969785886,      -2.905524462,      -3.217266952,       -3.33682878,      0.5064288359
          0,           0,        5862,       -4.96821787,      -2.905187763,      -3.217152926,      -3.335899282,      0.5090679606
          0,           0,        5863,      -4.966810092,      -2.905004297,      -3.217125441,      -3.334842285,      0.5118121102
          0,           0,        5864,       -4.96556668,      -2.904978135,      -3.217177846,      -3.333699643,      0.5146202821
          0,           0,        5865,      -4.964491601,      -2.905110123,      -3.217312801,      -3.329969109,      0.5195759826
          0,           0,        5866,      -4.963588301,      -2.905401897,      -3.217534887,       -3.32437367,      0.5259587544
          0,           0,        5867,      -4.962859645,      -2.905854269,      -3.217849985,      -3.322430892,      0.5293276819
          0,           0,        5868,      -4.962308382,      -2.906464658,      -3.218257003,      -3.321229996,       0.532067122
          0,           0,        5869,      -4.961938352,      -2.907240561,      -3.218761099,        -3.3197537,      0.5349517372
          0,           0,        5870,      -4.961751583,      -2.908186982,      -3.219361184,      -3.317845244,       0.538286218
          0,           0,        5871,      -4.961751117,      -2.909309039,      -3.220066618,      -3.316751446,      0.5409281188
          0,           0,        5872,      -4.961940093,      -2.910609046,      -3.220880968,      -3.315967579,      0.5432703223
          0,           0,        5873,      -4.962322169,      -2.912090991,      -3.221806854,      -3.315273763,      0.5455083837
          0,           0,        5874,      -4.962902026,      -2.913757235,      -3.222865418,      -3.314761007,      0.5475715673
          0,           0,        5875,      -4.963679759,      -2.915607106,       -3.22404813,      -3.314283847,      0.5495830993
          0,           0,        5876,      -4.964656958,      -2.917642129,      -3.225349053,      -3.313796756,      0.5515823513
          0,           0,        5877,       -4.96583652,      -2.919864786,       -3.22677292,      -3.313279914,      0.5535856111
