"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       11576,       -9.70340995,      -7.310183749,      -8.927447418,      -5.191383535,      -10.39527896
          0,           0,       11577,      -9.703535413,      -7.310361492,      -8.927701458,      -5.191613474,      -10.39533773
          0,           0,       11578,      -9.703660881,      -7.310539044,      -8.927952376,      -5.191844046,      -10.39539649
          0,           0,       11579,      -9.703786336,      -7.310716403,      -8.928208894,      -5.192073883,      -10.39545524
          0,           0,       11580,      -9.703911763,      -7.310893566,      -8.928459981,      -5.192304395,      -10.39551398
          0,           0,       11581,      -9.704037209,      -7.311070574,      -8.928715724,      -5.192534318,       -10.3955727
          0,           0,       11582,      -9.704162619,       -7.31124734,      -8.928970624,      -5.192763656,      -10.39563141
          0,           0,       11583,      -9.704288018,      -7.311423962,      -8.929224211,      -5.192993914,      -10.39569011
          0,           0,       11584,       -9.70441343,       -7.31160037,       -8.92947779,      -5.193223977,      -10.39574879
          0,           0,       11585,      -9.704538824,      -7.311776601,      -8.929731804,      -5.193453859,      -10.39580747
          0,           0,       11586,      -9.704664209,      -7.311952638,      -8.929984645,        -5.1936833,      -10.39586613
          0,           0,       11587,      -9.704789582,      -7.312128471,      -8.930238733,      -5.193912871,      -10.39592477
          0,           0,       11588,       -9.70491496,      -7.312304148,       -8.93049693,      -5.194142808,      -10.39598341
          0,           0,       11589,       -9.70504033,      -7.312479594,      -8.930746616,       -5.19437171,      -10.39604203
          0,           0,       11590,      -9.705165683,      -7.312654882,      -8.930999883,      -5.194601657,      -10.39610064
          0,           0,       11591,      -9.705291015,      -7.312829976,       -8.93125612,      -5.194831436,      -10.39615923
          0,           0,       11592,       -9.70541636,      -7.313004873,      -8.931507013,       -5.19506036,      -10.39621782
          0,           0,       11593,      -9.705541685,      -7.313179586,       -8.93176403,      -5.195289757,      -10.39627639
          0,           0,       11594,      -9.705667016,      -7.313354095,      -8.932015358,      -5.195519423,      -10.39633494
          0,           0,       11595,      -9.705792334,       -7.31352843,      -8.932270729,      -5.195748607,      -10.39639349
          0,           0,       11596,      -9.705917626,      -7.313702553,      -8.932522288,      -5.195977589,      -10.39645202
          0,           0,       11597,      -9.706042899,        -7.3138765,      -8.932779007,      -5.196207244,      -10.39651054
          0,           0,       11598,        -9.7061682,      -7.314050258,      -8.933030417,      -5.196435598,      -10.39656905
          0,           0,       11599,      -9.706293474,      -7.314223817,      -8.933286677,      -5.196664872,      -10.39662754
          0,           0,       11600,      -9.706418732,      -7.314397178,      -8.933538353,      -5.196893829,      -10.39668602
          0,           0,       11601,      -9.706543974,       -7.31457037,      -8.933794314,      -5.197122664,      -10.39674449
          0,           0,       11602,      -9.706669228,      -7.314743354,      -8.934046283,      -5.197351706,      -10.39680295
          0,           0,       11603,      -9.706794464,      -7.314916144,      -8.934300193,      -5.197579977,      -10.39686139
          0,           0,       11604,      -9.706919685,      -7.315088751,      -8.934555099,      -5.197809081,      -10.39691982
          0,           0,       11605,       -9.70704492,      -7.315261158,      -8.934809902,      -5.198037427,      -10.39697824
          0,           0,       11606,      -9.707170142,      -7.315433395,      -8.935061943,      -5.198266148,      -10.39703664
          0,           0,       11607,      -9.707295341,      -7.315605404,      -8.935317803,      -5.198494872,      -10.39709503
          0,           0,       11608,      -9.707420544,       -7.31577723,       -8.93557091,      -5.198723243,      -10.39715341
          0,           0,       11609,      -9.707545741,      -7.315948889,      -8.935823677,      -5.198951718,      -10.39721178
          0,           0,       11610,      -9.707670911,      -7.316120332,      -8.936079236,      -5.199180413,      -10.39727013
          0,           0,       11611,      -9.707796079,      -7.316291594,      -8.936330216,      -5.199408917,      -10.39732847
          0,           0,       11612,      -9.707921262,      -7.316462657,      -8.936587454,      -5.199636743,       -10.3973868
          0,           0,       11613,      -9.708046404,      -7.316633523,       -8.93683906,         -5.199865,      -10.39744511
          0,           0,       11614,      -9.708171555,      -7.316804199,      -8.937095468,      -5.200092815,      -10.39750341
          0,           0,       11615,       -9.70829669,      -7.316974687,      -8.937346906,      -5.200321568,       -10.3975617
          0,           0,       11616,      -9.708421812,      -7.317144974,      -8.937602014,      -5.200549106,      -10.39761998
          0,           0,       11617,      -9.708546933,      -7.317315075,      -8.937855803,      -5.200777189,      -10.39767824
          0,           0,       11618,      -9.708672041,       -7.31748498,      -8.938106303,      -5.201005209,      -10.39773649
          0,           0,       11619,       -9.70879714,       -7.31765468,      -8.938366934,      -5.201233179,      -10.39779473
          0,           0,       11620,      -9.708922244,      -7.317824204,      -8.938614661,      -5.201460871,      -10.39785295
          0,           0,       11621,      -9.709047312,      -7.317993514,      -8.938869428,      -5.201688514,      -10.39791116
          0,           0,       11622,      -9.709172415,      -7.318162648,      -8.939125897,      -5.201915962,      -10.39796936
          0,           0,       11623,      -9.709297476,       -7.31833158,      -8.939378169,      -5.202144053,      -10.39802755
          0,           0,       11624,      -9.709422529,       -7.31850032,      -8.939631953,      -5.202372117,      -10.39808572
          0,           0,       11625,      -9.709547598,      -7.318668863,      -8.939885511,      -5.202598886,      -10.39814388
          0,           0,       11626,      -9.709672636,      -7.318837207,      -8.940140268,      -5.202826393,      -10.39820202
          0,           0,       11627,      -9.709797665,      -7.319005368,      -8.940395503,      -5.203054078,      -10.39826016
          0,           0,       11628,      -9.709922688,      -7.319173337,      -8.940646397,      -5.203281741,      -10.39831828
          0,           0,       11629,       -9.71004771,      -7.319341095,      -8.940902824,      -5.203508889,      -10.39837639
          0,           0,       11630,      -9.710172734,      -7.319508656,      -8.941154492,      -5.203735628,      -10.39843448
          0,           0,       11631,      -9.710297736,      -7.319676035,      -8.941408822,       -5.20396292,      -10.39849256
          0,           0,       11632,      -9.710422734,      -7.319843216,      -8.941662536,      -5.204190343,      -10.39855063
          0,           0,       11633,      -9.710547724,      -7.320010197,      -8.941917592,      -5.204417087,      -10.39860868
          0,           0,       11634,      -9.710672702,      -7.320176973,      -8.942167156,      -5.204643757,      -10.39866672
          0,           0,       11635,      -9.710797687,       -7.32034358,      -8.942424417,      -5.204871388,      -10.39872475
          0,           0,       11636,      -9.710922633,       -7.32050997,      -8.942676533,      -5.205097915,      -10.39878276
          0,           0,       11637,      -9.711047587,      -7.320676169,      -8.942933445,      -5.205324768,      -10.39884076
          0,           0,       11638,      -9.711172538,       -7.32084218,      -8.943186124,      -5.205551662,      -10.39889875
          0,           0,       11639,      -9.711297482,      -7.321007985,      -8.943438147,      -5.205778205,      -10.39895671
          0,           0,       11640,       -9.71142241,      -7.321173595,      -8.943692784,      -5.206004752,      -10.39901467
          0,           0,       11641,      -9.711547326,       -7.32133901,      -8.943945809,      -5.206231308,       -10.3990726
          0,           0,       11642,      -9.711672237,      -7.321504233,      -8.944202855,      -5.206457875,      -10.39913051
          0,           0,       11643,      -9.711797123,      -7.321669248,      -8.944453577,      -5.206684266,      -10.39918839
          0,           0,       11644,      -9.711922024,      -7.321834079,      -8.944707681,      -5.206910697,      -10.39924623
          0,           0,       11645,      -9.712046894,      -7.321998695,      -8.944960535,      -5.207136968,      -10.39930407
          0,           0,       11646,       -9.71217178,      -7.322163148,      -8.945216424,      -5.207363745,      -10.39936193
          0,           0,       11647,      -9.712296658,      -7.322327379,      -8.945470681,      -5.207589743,      -10.39941981
          0,           0,       11648,      -9.712421516,      -7.322491405,      -8.945723876,      -5.207815748,      -10.39947767
          0,           0,       11649,      -9.712546361,      -7.322655261,      -8.945977547,      -5.208041777,      -10.39953553
          0,           0,       11650,      -9.712671232,      -7.322818884,      -8.946231603,      -5.208267705,      -10.39959337
          0,           0,       11651,      -9.712796062,      -7.322982354,       -8.94648391,      -5.208494221,      -10.39965121
          0,           0,       11652,      -9.712920889,       -7.32314557,      -8.946738161,      -5.208719666,      -10.39970902
          0,           0,       11653,      -9.713045721,      -7.323308637,      -8.946993301,       -5.20894515,      -10.39976683
          0,           0,       11654,      -9.713170525,      -7.323471497,      -8.947243929,      -5.209171173,      -10.39982462
          0,           0,       11655,      -9.713295333,      -7.323634147,      -8.947499527,      -5.209396948,       -10.3998824
          0,           0,       11656,       -9.71342013,      -7.323796605,      -8.947756445,       -5.20962271,      -10.39994017
          0,           0,       11657,      -9.713544898,      -7.323958871,      -8.948005485,      -5.209848606,      -10.39999792
          0,           0,       11658,      -9.713669667,      -7.324120919,      -8.948261243,      -5.210074013,      -10.40005566
          0,           0,       11659,      -9.713794462,      -7.324282779,      -8.948514808,      -5.210299192,      -10.40011339
          0,           0,       11660,      -9.713919213,      -7.324444455,      -8.948769594,      -5.210524916,      -10.40017111
          0,           0,       11661,      -9.714043986,      -7.324605918,      -8.949022137,      -5.210749976,      -10.40022881
          0,           0,       11662,      -9.714168722,       -7.32476718,      -8.949278102,      -5.210974899,       -10.4002865
          0,           0,       11663,      -9.714293467,      -7.324928243,      -8.949530003,      -5.211200603,      -10.40034418
          0,           0,       11664,      -9.714418214,      -7.325089126,      -8.949781973,      -5.211425646,      -10.40040184
          0,           0,       11665,       -9.71454293,      -7.325249793,      -8.950037817,      -5.211650559,      -10.40045949
          0,           0,       11666,      -9.714667635,      -7.325410261,      -8.950290694,      -5.211875923,      -10.40051713
          0,           0,       11667,      -9.714792344,      -7.325570537,      -8.950544862,      -5.212101093,      -10.40057475
          0,           0,       11668,      -9.714917052,      -7.325730607,      -8.950799371,      -5.212325429,      -10.40063237
          0,           0,       11669,      -9.715041748,      -7.325890488,      -8.951051784,      -5.212550162,      -10.40068997
          0,           0,       11670,      -9.715166422,      -7.326050172,      -8.951305107,      -5.212775606,      -10.40074755
          0,           0,       11671,      -9.715291112,       -7.32620963,      -8.951560267,      -5.212999501,      -10.40080513
          0,           0,       11672,      -9.715415771,      -7.326368922,      -8.951813269,      -5.213224964,      -10.40086269
          0,           0,       11673,      -9.715540438,      -7.326527992,      -8.952067315,      -5.213449246,      -10.40092024
          0,           0,       11674,      -9.715665091,      -7.326686865,      -8.952318959,      -5.213673736,      -10.40097777
          0,           0,       11675,      -9.715789728,      -7.326845547,      -8.952573823,      -5.213898063,       -10.4010353
          0,           0,       11676,       -9.71591438,      -7.327004028,      -8.952826255,      -5.214122467,      -10.40109281
          0,           0,       11677,      -9.716038991,      -7.327162319,      -8.953082045,      -5.214347177,       -10.4011503
          0,           0,       11678,      -9.716163618,      -7.327320381,      -8.953337279,      -5.214571005,      -10.40120779
          0,           0,       11679,      -9.716288239,      -7.327478272,       -8.95358607,      -5.214795484,      -10.40126526
          0,           0,       11680,      -9.716412842,      -7.327635934,       -8.95383889,      -5.215019118,      -10.40132272
          0,           0,       11681,      -9.716537458,       -7.32779342,      -8.954099329,      -5.215243501,      -10.40138016
          0,           0,       11682,       -9.71666203,      -7.327950706,      -8.954349202,      -5.215467585,      -10.40143759
          0,           0,       11683,      -9.716786622,      -7.328107773,      -8.954602142,      -5.215691384,      -10.40149502
          0,           0,       11684,      -9.716911197,      -7.328264652,      -8.954858254,      -5.215915076,      -10.40155242
          0,           0,       11685,      -9.717035755,      -7.328421333,       -8.95511039,      -5.216139269,      -10.40160982
          0,           0,       11686,       -9.71716033,      -7.328577817,      -8.955367363,       -5.21636295,       -10.4016672
          0,           0,       11687,      -9.717284868,      -7.328734078,      -8.955614076,       -5.21658645,      -10.40172457
          0,           0,       11688,      -9.717409402,      -7.328890161,      -8.955871491,      -5.216810134,      -10.40178192
          0,           0,       11689,      -9.717533933,      -7.329046039,      -8.956126315,      -5.217033994,      -10.40183926
          0,           0,       11690,      -9.717658463,      -7.329201696,      -8.956377137,      -5.217256875,      -10.40189659
          0,           0,       11691,      -9.717782977,      -7.329357178,      -8.956633499,      -5.217480578,      -10.40195391
          0,           0,       11692,      -9.717907495,      -7.329512447,      -8.956883491,      -5.217704075,      -10.40201121
          0,           0,       11693,       -9.71803199,      -7.329667516,      -8.957140551,       -5.21792727,      -10.40206851
          0,           0,       11694,      -9.718156478,      -7.329822391,      -8.957393603,      -5.218150712,      -10.40212578
          0,           0,       11695,      -9.718280991,      -7.329977065,      -8.957644631,      -5.218373786,      -10.40218305
          0,           0,       11696,      -9.718405469,      -7.330131512,      -8.957899243,      -5.218596541,       -10.4022403
          0,           0,       11697,      -9.718529929,      -7.330285783,      -8.958152682,      -5.218819992,      -10.40229754
          0,           0,       11698,      -9.718654402,      -7.330439847,        -8.9584067,      -5.219042933,      -10.40235477
          0,           0,       11699,      -9.718778855,       -7.33059372,      -8.958661726,      -5.219265244,      -10.40241198
          0,           0,       11700,      -9.718903289,       -7.33074737,      -8.958913453,      -5.219488361,      -10.40246918
          0,           0,       11701,       -9.71902773,      -7.330900823,      -8.959164677,      -5.219711136,      -10.40252637
          0,           0,       11702,      -9.719152157,      -7.331054092,      -8.959422696,      -5.219934195,      -10.40258355
          0,           0,       11703,      -9.719276566,      -7.331207146,      -8.959672211,       -5.22015661,      -10.40264071
          0,           0,       11704,      -9.719400989,      -7.331359991,      -8.959926703,      -5.220378992,      -10.40269786
          0,           0,       11705,      -9.719525403,      -7.331512636,      -8.960181499,       -5.22060146,        -10.402755
          0,           0,       11706,      -9.719649812,      -7.331665106,      -8.960434292,      -5.220824076,      -10.40281212
          0,           0,       11707,      -9.719774197,      -7.331817332,      -8.960688828,      -5.221046267,      -10.40286923
          0,           0,       11708,      -9.719898576,      -7.331969385,      -8.960941239,      -5.221268932,      -10.40292633
          0,           0,       11709,      -9.720022968,      -7.332121232,      -8.961193755,      -5.221490689,      -10.40298342
          0,           0,       11710,       -9.72014733,      -7.332272864,      -8.961449278,      -5.221712775,      -10.40304049
          0,           0,       11711,      -9.720271692,      -7.332424303,      -8.961702046,      -5.221935156,      -10.40309757
          0,           0,       11712,      -9.720396061,      -7.332575544,      -8.961955181,      -5.222157156,      -10.40315466
          0,           0,       11713,      -9.720520405,      -7.332726577,      -8.962209068,      -5.222379309,      -10.40321177
          0,           0,       11714,      -9.720644738,      -7.332877405,      -8.962462502,       -5.22260082,      -10.40326886
          0,           0,       11715,      -9.720769081,      -7.333028027,      -8.962715022,      -5.222822189,      -10.40332591
          0,           0,       11716,      -9.720893402,      -7.333178466,       -8.96296972,      -5.223045038,      -10.40338293
          0,           0,       11717,      -9.721017727,      -7.333328681,      -8.963218068,      -5.223266088,      -10.40343994
          0,           0,       11718,      -9.721142026,      -7.333478682,      -8.963474711,      -5.223487495,      -10.40349692
          0,           0,       11719,      -9.721266327,      -7.333628513,      -8.963730103,      -5.223709108,      -10.40355389
          0,           0,       11720,       -9.72139062,      -7.333778136,      -8.963984884,      -5.223930759,      -10.40361085
          0,           0,       11721,      -9.721514896,      -7.333927535,      -8.964234224,      -5.224152073,      -10.40366779
          0,           0,       11722,      -9.721639172,      -7.334076756,       -8.96448726,      -5.224373705,      -10.40372471
          0,           0,       11723,      -9.721763459,      -7.334225765,      -8.964741014,       -5.22459481,      -10.40378162
          0,           0,       11724,      -9.721887725,      -7.334374554,      -8.964995056,      -5.224815474,      -10.40383852
          0,           0,       11725,      -9.722011982,      -7.334523162,      -8.965248289,      -5.225037209,       -10.4038954
          0,           0,       11726,      -9.722136216,      -7.334671547,      -8.965501101,      -5.225258272,      -10.40395227
          0,           0,       11727,      -9.722260477,      -7.334819757,       -8.96575807,      -5.225479567,      -10.40400913
          0,           0,       11728,      -9.722384711,      -7.334967728,      -8.966008768,      -5.225699316,      -10.40406597
          0,           0,       11729,      -9.722508933,      -7.335115515,      -8.966259692,      -5.225920589,      -10.40412281
          0,           0,       11730,      -9.722633176,      -7.335263116,      -8.966515071,      -5.226141729,      -10.40417962
          0,           0,       11731,      -9.722757367,      -7.335410479,       -8.96676848,      -5.226362431,      -10.40423643
          0,           0,       11732,      -9.722881581,      -7.335557656,      -8.967020202,      -5.226582661,      -10.40429322
          0,           0,       11733,      -9.723005771,      -7.335704636,      -8.967274625,      -5.226803371,      -10.40435001
          0,           0,       11734,      -9.723129967,      -7.335851398,      -8.967530791,      -5.227024323,      -10.40440677
          0,           0,       11735,      -9.723254146,      -7.335997961,      -8.967780763,      -5.227244173,      -10.40446353
          0,           0,       11736,      -9.723378333,      -7.336144328,      -8.968031051,      -5.227464292,      -10.40452027
          0,           0,       11737,      -9.723502501,      -7.336290495,      -8.968289756,      -5.227685289,        -10.404577
          0,           0,       11738,      -9.723626641,      -7.336436441,      -8.968542453,      -5.227905308,      -10.40463371
          0,           0,       11739,       -9.72375081,      -7.336582199,      -8.968792461,      -5.228125383,      -10.40469041
          0,           0,       11740,      -9.723874936,      -7.336727739,      -8.969046579,      -5.228345429,       -10.4047471
          0,           0,       11741,      -9.723999077,      -7.336873091,      -8.969300694,      -5.228565251,      -10.40480377
          0,           0,       11742,      -9.724123204,      -7.337018215,      -8.969552656,      -5.228785281,      -10.40486043
          0,           0,       11743,      -9.724247329,      -7.337163165,      -8.969806091,      -5.229005602,      -10.40491708
          0,           0,       11744,      -9.724371452,      -7.337307876,      -8.970060382,      -5.229224693,      -10.40497372
          0,           0,       11745,       -9.72449556,      -7.337452413,      -8.970313793,       -5.22944473,      -10.40503034
          0,           0,       11746,      -9.724619647,      -7.337596751,      -8.970567605,      -5.229664824,      -10.40508695
          0,           0,       11747,      -9.724743756,      -7.337740859,        -8.9708172,      -5.229883731,      -10.40514355
          0,           0,       11748,      -9.724867839,      -7.337884769,      -8.971071895,      -5.230103346,      -10.40520013
          0,           0,       11749,      -9.724991905,      -7.338028482,      -8.971325413,      -5.230322871,       -10.4052567
          0,           0,       11750,      -9.725115989,      -7.338172007,      -8.971580471,      -5.230542671,      -10.40531326
          0,           0,       11751,      -9.725240045,      -7.338315298,      -8.971832495,      -5.230761136,       -10.4053698
          0,           0,       11752,       -9.72536411,      -7.338458389,      -8.972084724,      -5.230980632,      -10.40542633
          0,           0,       11753,      -9.725488139,      -7.338601285,      -8.972337311,      -5.231199573,      -10.40548285
          0,           0,       11754,      -9.725612186,      -7.338743977,      -8.972587652,      -5.231418614,      -10.40553936
          0,           0,       11755,      -9.725736217,      -7.338886469,      -8.972843701,      -5.231638243,      -10.40559585
          0,           0,       11756,      -9.725860252,      -7.339028738,      -8.973097255,      -5.231856423,      -10.40565233
          0,           0,       11757,      -9.725984275,       -7.33917083,      -8.973348927,      -5.232075559,      -10.40570879
          0,           0,       11758,      -9.726108289,      -7.339312687,      -8.973603238,      -5.232294291,      -10.40576525
          0,           0,       11759,      -9.726232283,      -7.339454361,      -8.973855287,       -5.23251331,      -10.40582169
          0,           0,       11760,      -9.726356287,      -7.339595833,      -8.974111457,      -5.232731656,      -10.40587811
          0,           0,       11761,      -9.726480282,      -7.339737086,      -8.974361035,      -5.232950196,      -10.40593453
          0,           0,       11762,      -9.726604262,      -7.339878143,      -8.974613041,      -5.233168565,      -10.40599093
          0,           0,       11763,      -9.726728225,      -7.340018985,      -8.974867408,      -5.233387091,      -10.40604732
          0,           0,       11764,      -9.726852178,      -7.340159643,      -8.975118938,      -5.233605654,      -10.40610369
          0,           0,       11765,      -9.726976152,      -7.340300074,      -8.975374846,      -5.233823377,      -10.40616005
          0,           0,       11766,      -9.727100095,      -7.340440314,      -8.975626094,      -5.234041914,       -10.4062164
          0,           0,       11767,      -9.727224056,      -7.340580347,      -8.975877911,      -5.234259907,      -10.40627274
          0,           0,       11768,       -9.72734798,      -7.340720181,      -8.976130685,      -5.234478245,      -10.40632906
          0,           0,       11769,      -9.727471934,      -7.340859804,        -8.9763834,      -5.234695902,      -10.40638537
          0,           0,       11770,      -9.727595849,      -7.340999205,      -8.976638876,      -5.234913805,      -10.40644167
          0,           0,       11771,      -9.727719775,      -7.341138431,      -8.976888271,      -5.235131937,      -10.40649796
          0,           0,       11772,       -9.72784367,      -7.341277426,      -8.977143043,       -5.23534941,      -10.40655423
          0,           0,       11773,      -9.727967597,      -7.341416239,      -8.977396519,      -5.235567228,      -10.40661049
          0,           0,       11774,      -9.728091493,      -7.341554847,      -8.977645805,      -5.235784789,      -10.40666673
          0,           0,       11775,      -9.728215376,      -7.341693228,      -8.977904375,      -5.236002114,      -10.40672296
          0,           0,       11776,       -9.72833926,      -7.341831432,      -8.978153222,      -5.236219846,      -10.40677918
          0,           0,       11777,      -9.728463126,      -7.341969412,      -8.978404094,      -5.236436727,      -10.40683539
          0,           0,       11778,      -9.728587001,       -7.34210718,      -8.978660215,      -5.236654344,      -10.40689158
          0,           0,       11779,      -9.728710861,      -7.342244773,       -8.97891435,      -5.236871697,      -10.40694776
          0,           0,       11780,      -9.728834716,      -7.342382126,       -8.97916327,      -5.237088156,      -10.40700393
          0,           0,       11781,      -9.728958569,      -7.342519309,       -8.97941733,      -5.237306031,      -10.40706009
          0,           0,       11782,      -9.729082425,      -7.342656272,      -8.979671143,      -5.237522584,      -10.40711623
          0,           0,       11783,      -9.729206249,      -7.342793017,      -8.979923453,      -5.237739598,      -10.40717236
          0,           0,       11784,      -9.729330067,      -7.342929565,       -8.98017629,      -5.237956019,      -10.40722847
          0,           0,       11785,      -9.729453878,      -7.343065913,      -8.980426478,      -5.238173405,      -10.40728458
          0,           0,       11786,      -9.729577714,      -7.343202067,      -8.980681902,      -5.238389633,      -10.40734067
          0,           0,       11787,      -9.729701505,         -7.343338,      -8.980935949,      -5.238607021,      -10.40739674
          0,           0,       11788,      -9.729825292,      -7.343473732,      -8.981186485,       -5.23882313,      -10.40745281
          0,           0,       11789,      -9.729949091,      -7.343609258,      -8.981436396,      -5.239039448,      -10.40750886
          0,           0,       11790,      -9.730072863,      -7.343744573,      -8.981694849,      -5.239255583,      -10.40756489
          0,           0,       11791,      -9.730196636,      -7.343879699,      -8.981943306,      -5.239472412,      -10.40762092
          0,           0,       11792,        -9.7303204,      -7.344014613,      -8.982194351,       -5.23968871,      -10.40767693
          0,           0,       11793,      -9.730444164,      -7.344149307,      -8.982451252,      -5.239904388,      -10.40773293
          0,           0,       11794,      -9.730567915,      -7.344283826,      -8.982701895,      -5.240120556,      -10.40778892
          0,           0,       11795,      -9.730691672,      -7.344418118,      -8.982953718,      -5.240336648,      -10.40784489
          0,           0,       11796,      -9.730815414,      -7.344552214,      -8.983205463,      -5.240552567,      -10.40790085
          0,           0,       11797,      -9.730939128,      -7.344686097,      -8.983459657,      -5.240768613,       -10.4079568
          0,           0,       11798,      -9.731062885,      -7.344819784,      -8.983711444,      -5.240984155,      -10.40801273
          0,           0,       11799,      -9.731186593,      -7.344953262,      -8.983963436,      -5.241199831,      -10.40806865
          0,           0,       11800,      -9.731310301,      -7.345086532,      -8.984215152,      -5.241415187,      -10.40812456
          0,           0,       11801,      -9.731433992,      -7.345219603,      -8.984469245,      -5.241631045,      -10.40818046
          0,           0,       11802,      -9.731557693,      -7.345352459,      -8.984720041,      -5.241846125,      -10.40823634
          0,           0,       11803,      -9.731681394,      -7.345485128,      -8.984971107,      -5.242061654,      -10.40829221
          0,           0,       11804,      -9.731805068,      -7.345617581,      -8.985229407,      -5.242277441,      -10.40834806
          0,           0,       11805,      -9.731928745,      -7.345749821,       -8.98547684,      -5.242492262,      -10.40840391
          0,           0,       11806,       -9.73205241,      -7.345881871,      -8.985730164,      -5.242707587,      -10.40845974
          0,           0,       11807,      -9.732176089,      -7.346013711,      -8.985983137,      -5.242922534,      -10.40851555
          0,           0,       11808,       -9.73229975,      -7.346145354,      -8.986236873,      -5.243137555,      -10.40857136
          0,           0,       11809,      -9.732423396,      -7.346276776,      -8.986488979,      -5.243352459,      -10.40862715
          0,           0,       11810,      -9.732547055,      -7.346408012,      -8.986737955,      -5.243567682,      -10.40868292
          0,           0,       11811,      -9.732670707,      -7.346539029,       -8.98699136,      -5.243781649,      -10.40873869
          0,           0,       11812,       -9.73279434,      -7.346669839,      -8.987242017,       -5.24399694,      -10.40879444
          0,           0,       11813,      -9.732917956,      -7.346800446,      -8.987498037,      -5.244211748,      -10.40885018
          0,           0,       11814,      -9.733041587,      -7.346930859,      -8.987748053,      -5.244426014,      -10.40890591
          0,           0,       11815,      -9.733165178,      -7.347061075,       -8.98800308,      -5.244640324,      -10.40896162
          0,           0,       11816,      -9.733288792,      -7.347191054,      -8.988253019,      -5.244854611,      -10.40901732
          0,           0,       11817,      -9.733412377,      -7.347320852,      -8.988505617,       -5.24506884,      -10.40907301
          0,           0,       11818,      -9.733535962,      -7.347450444,       -8.98875872,      -5.245283227,      -10.40912869
          0,           0,       11819,      -9.733659558,      -7.347579812,      -8.989005567,      -5.245496457,      -10.40918435
          0,           0,       11820,      -9.733783113,      -7.347709012,      -8.989264232,      -5.245711981,         -10.40924
          0,           0,       11821,       -9.73390669,      -7.347837979,      -8.989515226,      -5.245925101,      -10.40929564
          0,           0,       11822,      -9.734030247,      -7.347966735,      -8.989764991,      -5.246138928,      -10.40935126
          0,           0,       11823,      -9.734153799,       -7.34809531,      -8.990018798,      -5.246353236,      -10.40940688
          0,           0,       11824,      -9.734277346,       -7.34822367,      -8.990268103,      -5.246566588,      -10.40946248
          0,           0,       11825,      -9.734400878,      -7.348351817,      -8.990526498,      -5.246779964,      -10.40951806
          0,           0,       11826,      -9.734524418,      -7.348479775,      -8.990772577,      -5.246994123,      -10.40957364
          0,           0,       11827,      -9.734647932,      -7.348607528,       -8.99102591,      -5.247207395,       -10.4096292
          0,           0,       11828,      -9.734771471,      -7.348735061,      -8.991277339,      -5.247420402,      -10.40968474
          0,           0,       11829,       -9.73489498,      -7.348862402,      -8.991532346,       -5.24763431,      -10.40974028
          0,           0,       11830,      -9.735018487,      -7.348989536,      -8.991779437,      -5.247847166,       -10.4097958
          0,           0,       11831,      -9.735141998,      -7.349116464,      -8.992036538,      -5.248060565,      -10.40985131
          0,           0,       11832,      -9.735265494,      -7.349243199,      -8.992286064,      -5.248273259,       -10.4099068
          0,           0,       11833,      -9.735388964,      -7.349369705,      -8.992536693,      -5.248486683,      -10.40996228
          0,           0,       11834,       -9.73551245,      -7.349496025,      -8.992790118,      -5.248699731,      -10.41001775
          0,           0,       11835,      -9.735635931,      -7.349622141,      -8.993042708,      -5.248912511,      -10.41007321
          0,           0,       11836,       -9.73575939,      -7.349748042,      -8.993294028,      -5.249125218,      -10.41012865
          0,           0,       11837,      -9.735882876,      -7.349873744,      -8.993544632,      -5.249337571,      -10.41018408
          0,           0,       11838,      -9.736006323,      -7.349999255,      -8.993796581,       -5.24955028,       -10.4102395
          0,           0,       11839,      -9.736129776,      -7.350124546,      -8.994046845,      -5.249763104,       -10.4102949
          0,           0,       11840,      -9.736253202,      -7.350249633,      -8.994303198,      -5.249975153,      -10.41035029
          0,           0,       11841,      -9.736376631,      -7.350374508,      -8.994551019,      -5.250187609,      -10.41040567
          0,           0,       11842,      -9.736500058,      -7.350499199,      -8.994803834,      -5.250399941,      -10.41046104
          0,           0,       11843,      -9.736623487,      -7.350623689,      -8.995056875,      -5.250612352,      -10.41051639
          0,           0,       11844,      -9.736746898,      -7.350747942,      -8.995307769,      -5.250823864,      -10.41057173
          0,           0,       11845,      -9.736870302,      -7.350872033,      -8.995559918,      -5.251036357,      -10.41062706
          0,           0,       11846,      -9.736993697,      -7.350995896,      -8.995812648,      -5.251248153,      -10.41068237
          0,           0,       11847,      -9.737117102,      -7.351119576,      -8.996060944,      -5.251460461,      -10.41073767
          0,           0,       11848,      -9.737240483,      -7.351243007,      -8.996313132,      -5.251671666,      -10.41079296
          0,           0,       11849,      -9.737363874,      -7.351366278,      -8.996567706,      -5.251883378,      -10.41084823
          0,           0,       11850,      -9.737487249,      -7.351489329,        -8.9968184,      -5.252095307,       -10.4109035
          0,           0,       11851,      -9.737610612,      -7.351612158,      -8.997068755,      -5.252306308,      -10.41095875
          0,           0,       11852,      -9.737733966,      -7.351734826,      -8.997319998,      -5.252518001,      -10.41101398
          0,           0,       11853,       -9.73785733,      -7.351857261,      -8.997574201,      -5.252729624,      -10.41106921
